Wed, 21 Dec 2016 16:09:13 base.py[line:111] INFO Scan ORMapping Tyre...
Wed, 21 Dec 2016 16:09:13 base.py[line:121] INFO [ Mapping ] Found mapping: itemId => <StringField:itemId, <type 'str'>, default(), UI>
Sat, 24 Dec 2016 11:03:16 base.py[line:121] INFO [ Mapping ] Found mapping: createTime => <LongField:createTime, <type 'float'>, default(0), UI>
Sat, 24 Dec 2016 11:03:16 base.py[line:111] INFO Scan ORMapping Product...
Sat, 24 Dec 2016 11:03:16 base.py[line:121] INFO [ Mapping ] Found mapping: itemId => <StringField:itemId, <type 'str'>, default(), UI>
Sat, 24 Dec 2016 11:03:16 base.py[line:121] INFO [ Mapping ] Found mapping: name => <StringField:name, <type 'str'>, default(), UI>
Sat, 24 Dec 2016 11:03:16 base.py[line:121] INFO [ Mapping ] Found mapping: url => <StringField:url, <type 'str'>, default(), UI>
Sat, 24 Dec 2016 11:03:16 base.py[line:121] INFO [ Mapping ] Found mapping: price => <FloatField:price, <type 'float'>, default(0.0), UI>
Sat, 24 Dec 2016 11:03:16 base.py[line:121] INFO [ Mapping ] Found mapping: updateTime => <LongField:updateTime, <type 'float'>, default(0), UI>
Sat, 24 Dec 2016 11:03:16 base.py[line:121] INFO [ Mapping ] Found mapping: createTime => <LongField:createTime, <type 'float'>, default(0), UI>
Sat, 24 Dec 2016 11:03:16 base.py[line:121] INFO [ Mapping ] Found mapping: source => <StringField:source, <type 'str'>, default(), UI>
Sat, 24 Dec 2016 11:03:16 base.py[line:121] INFO [ Mapping ] Found mapping: brand => <StringField:brand, <type 'str'>, default(), UI>
Sat, 24 Dec 2016 11:09:17 base.py[line:111] INFO Scan ORMapping Tyre...
Sat, 24 Dec 2016 11:09:17 base.py[line:121] INFO [ Mapping ] Found mapping: itemId => <StringField:itemId, <type 'str'>, default(), UI>
Sat, 24 Dec 2016 11:09:17 base.py[line:121] INFO [ Mapping ] Found mapping: name => <StringField:name, <type 'str'>, default(), UI>
Sat, 24 Dec 2016 11:09:17 base.py[line:121] INFO [ Mapping ] Found mapping: source => <StringField:source, <type 'str'>, default(), UI>
Sat, 24 Dec 2016 11:09:17 base.py[line:121] INFO [ Mapping ] Found mapping: url => <StringField:url, <type 'str'>, default(), UI>
Sat, 24 Dec 2016 11:09:17 base.py[line:121] INFO [ Mapping ] Found mapping: pattern => <StringField:pattern, <type 'str'>, default(), UI>
Sat, 24 Dec 2016 11:09:17 base.py[line:121] INFO [ Mapping ] Found mapping: price => <FloatField:price, <type 'float'>, default(0.0), UI>
Sat, 24 Dec 2016 11:09:17 base.py[line:121] INFO [ Mapping ] Found mapping: updateTime => <LongField:updateTime, <type 'float'>, default(0), UI>
Sat, 24 Dec 2016 11:09:17 base.py[line:121] INFO [ Mapping ] Found mapping: specs => <StringField:specs, <type 'str'>, default(), UI>
Sat, 24 Dec 2016 11:09:17 base.py[line:121] INFO [ Mapping ] Found mapping: width => <StringField:width, <type 'str'>, default(), UI>
Sat, 24 Dec 2016 11:09:17 base.py[line:121] INFO [ Mapping ] Found mapping: rat => <StringField:rat, <type 'str'>, default(), UI>
Sat, 24 Dec 2016 11:09:17 base.py[line:121] INFO [ Mapping ] Found mapping: rim => <StringField:rim, <type 'str'>, default(), UI>
Sat, 24 Dec 2016 11:09:17 base.py[line:121] INFO [ Mapping ] Found mapping: speed => <StringField:speed, <type 'str'>, default(), UI>
Sat, 24 Dec 2016 11:09:17 base.py[line:121] INFO [ Mapping ] Found mapping: createTime => <LongField:createTime, <type 'float'>, default(0), UI>
Sat, 24 Dec 2016 11:09:17 base.py[line:111] INFO Scan ORMapping Product...
Sat, 24 Dec 2016 11:09:17 base.py[line:121] INFO [ Mapping ] Found mapping: itemId => <StringField:itemId, <type 'str'>, default(), UI>
Sat, 24 Dec 2016 11:09:17 base.py[line:121] INFO [ Mapping ] Found mapping: name => <StringField:name, <type 'str'>, default(), UI>
Sat, 24 Dec 2016 11:09:17 base.py[line:121] INFO [ Mapping ] Found mapping: url => <StringField:url, <type 'str'>, default(), UI>
Sat, 24 Dec 2016 11:09:17 base.py[line:121] INFO [ Mapping ] Found mapping: price => <FloatField:price, <type 'float'>, default(0.0), UI>
Sat, 24 Dec 2016 11:09:17 base.py[line:121] INFO [ Mapping ] Found mapping: updateTime => <LongField:updateTime, <type 'float'>, default(0), UI>
Sat, 24 Dec 2016 11:09:17 base.py[line:121] INFO [ Mapping ] Found mapping: createTime => <LongField:createTime, <type 'float'>, default(0), UI>
Sat, 24 Dec 2016 11:09:17 base.py[line:121] INFO [ Mapping ] Found mapping: source => <StringField:source, <type 'str'>, default(), UI>
Sat, 24 Dec 2016 11:09:17 base.py[line:121] INFO [ Mapping ] Found mapping: brand => <StringField:brand, <type 'str'>, default(), UI>
Sat, 24 Dec 2016 11:09:47 base.py[line:111] INFO Scan ORMapping Tyre...
Sat, 24 Dec 2016 11:09:47 base.py[line:121] INFO [ Mapping ] Found mapping: itemId => <StringField:itemId, <type 'str'>, default(), UI>
Sat, 24 Dec 2016 11:09:47 base.py[line:121] INFO [ Mapping ] Found mapping: name => <StringField:name, <type 'str'>, default(), UI>
Sat, 24 Dec 2016 11:09:47 base.py[line:121] INFO [ Mapping ] Found mapping: source => <StringField:source, <type 'str'>, default(), UI>
Sat, 24 Dec 2016 11:09:47 base.py[line:121] INFO [ Mapping ] Found mapping: url => <StringField:url, <type 'str'>, default(), UI>
Sat, 24 Dec 2016 11:09:47 base.py[line:121] INFO [ Mapping ] Found mapping: pattern => <StringField:pattern, <type 'str'>, default(), UI>
Sat, 24 Dec 2016 11:09:47 base.py[line:121] INFO [ Mapping ] Found mapping: price => <FloatField:price, <type 'float'>, default(0.0), UI>
Sat, 24 Dec 2016 11:09:47 base.py[line:121] INFO [ Mapping ] Found mapping: updateTime => <LongField:updateTime, <type 'float'>, default(0), UI>
Sat, 24 Dec 2016 11:09:47 base.py[line:121] INFO [ Mapping ] Found mapping: specs => <StringField:specs, <type 'str'>, default(), UI>
Sat, 24 Dec 2016 11:09:47 base.py[line:121] INFO [ Mapping ] Found mapping: width => <StringField:width, <type 'str'>, default(), UI>
Sat, 24 Dec 2016 11:09:47 base.py[line:121] INFO [ Mapping ] Found mapping: rat => <StringField:rat, <type 'str'>, default(), UI>
Sat, 24 Dec 2016 11:09:47 base.py[line:121] INFO [ Mapping ] Found mapping: rim => <StringField:rim, <type 'str'>, default(), UI>
Sat, 24 Dec 2016 11:09:47 base.py[line:121] INFO [ Mapping ] Found mapping: speed => <StringField:speed, <type 'str'>, default(), UI>
Sat, 24 Dec 2016 11:09:47 base.py[line:121] INFO [ Mapping ] Found mapping: createTime => <LongField:createTime, <type 'float'>, default(0), UI>
Sat, 24 Dec 2016 11:09:47 base.py[line:111] INFO Scan ORMapping Product...
Sat, 24 Dec 2016 11:09:47 base.py[line:121] INFO [ Mapping ] Found mapping: itemId => <StringField:itemId, <type 'str'>, default(), UI>
Sat, 24 Dec 2016 11:09:47 base.py[line:121] INFO [ Mapping ] Found mapping: name => <StringField:name, <type 'str'>, default(), UI>
Sat, 24 Dec 2016 11:09:47 base.py[line:121] INFO [ Mapping ] Found mapping: url => <StringField:url, <type 'str'>, default(), UI>
Sat, 24 Dec 2016 11:09:47 base.py[line:121] INFO [ Mapping ] Found mapping: price => <FloatField:price, <type 'float'>, default(0.0), UI>
Sat, 24 Dec 2016 11:09:47 base.py[line:121] INFO [ Mapping ] Found mapping: updateTime => <LongField:updateTime, <type 'float'>, default(0), UI>
Sat, 24 Dec 2016 11:09:47 base.py[line:121] INFO [ Mapping ] Found mapping: createTime => <LongField:createTime, <type 'float'>, default(0), UI>
Sat, 24 Dec 2016 11:09:47 base.py[line:121] INFO [ Mapping ] Found mapping: source => <StringField:source, <type 'str'>, default(), UI>
Sat, 24 Dec 2016 11:09:47 base.py[line:121] INFO [ Mapping ] Found mapping: brand => <StringField:brand, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 10:42:14 base.py[line:111] INFO Scan ORMapping Tyre...
Mon, 26 Dec 2016 10:42:14 base.py[line:121] INFO [ Mapping ] Found mapping: itemId => <StringField:itemId, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 10:42:14 base.py[line:121] INFO [ Mapping ] Found mapping: name => <StringField:name, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 10:42:14 base.py[line:121] INFO [ Mapping ] Found mapping: source => <StringField:source, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 10:42:14 base.py[line:121] INFO [ Mapping ] Found mapping: url => <StringField:url, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 10:42:14 base.py[line:121] INFO [ Mapping ] Found mapping: pattern => <StringField:pattern, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 10:42:14 base.py[line:121] INFO [ Mapping ] Found mapping: price => <FloatField:price, <type 'float'>, default(0.0), UI>
Mon, 26 Dec 2016 10:42:14 base.py[line:121] INFO [ Mapping ] Found mapping: updateTime => <LongField:updateTime, <type 'float'>, default(0), UI>
Mon, 26 Dec 2016 10:42:14 base.py[line:121] INFO [ Mapping ] Found mapping: specs => <StringField:specs, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 10:42:14 base.py[line:121] INFO [ Mapping ] Found mapping: width => <StringField:width, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 10:42:14 base.py[line:121] INFO [ Mapping ] Found mapping: rat => <StringField:rat, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 10:42:14 base.py[line:121] INFO [ Mapping ] Found mapping: rim => <StringField:rim, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 10:42:14 base.py[line:121] INFO [ Mapping ] Found mapping: speed => <StringField:speed, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 10:42:14 base.py[line:121] INFO [ Mapping ] Found mapping: createTime => <LongField:createTime, <type 'float'>, default(0), UI>
Mon, 26 Dec 2016 10:42:15 base.py[line:111] INFO Scan ORMapping Product...
Mon, 26 Dec 2016 10:42:15 base.py[line:121] INFO [ Mapping ] Found mapping: itemId => <StringField:itemId, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 10:42:15 base.py[line:121] INFO [ Mapping ] Found mapping: name => <StringField:name, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 10:42:15 base.py[line:121] INFO [ Mapping ] Found mapping: url => <StringField:url, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 10:42:15 base.py[line:121] INFO [ Mapping ] Found mapping: price => <FloatField:price, <type 'float'>, default(0.0), UI>
Mon, 26 Dec 2016 10:42:15 base.py[line:121] INFO [ Mapping ] Found mapping: updateTime => <LongField:updateTime, <type 'float'>, default(0), UI>
Mon, 26 Dec 2016 10:42:15 base.py[line:121] INFO [ Mapping ] Found mapping: createTime => <LongField:createTime, <type 'float'>, default(0), UI>
Mon, 26 Dec 2016 10:42:15 base.py[line:121] INFO [ Mapping ] Found mapping: source => <StringField:source, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 10:42:15 base.py[line:121] INFO [ Mapping ] Found mapping: brand => <StringField:brand, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 10:42:37 base.py[line:111] INFO Scan ORMapping Tyre...
Mon, 26 Dec 2016 10:42:37 base.py[line:121] INFO [ Mapping ] Found mapping: itemId => <StringField:itemId, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 10:42:37 base.py[line:121] INFO [ Mapping ] Found mapping: name => <StringField:name, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 10:42:37 base.py[line:121] INFO [ Mapping ] Found mapping: source => <StringField:source, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 10:42:37 base.py[line:121] INFO [ Mapping ] Found mapping: url => <StringField:url, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 10:42:37 base.py[line:121] INFO [ Mapping ] Found mapping: pattern => <StringField:pattern, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 10:42:37 base.py[line:121] INFO [ Mapping ] Found mapping: price => <FloatField:price, <type 'float'>, default(0.0), UI>
Mon, 26 Dec 2016 10:42:37 base.py[line:121] INFO [ Mapping ] Found mapping: updateTime => <LongField:updateTime, <type 'float'>, default(0), UI>
Mon, 26 Dec 2016 10:42:37 base.py[line:121] INFO [ Mapping ] Found mapping: specs => <StringField:specs, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 10:42:37 base.py[line:121] INFO [ Mapping ] Found mapping: width => <StringField:width, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 10:42:37 base.py[line:121] INFO [ Mapping ] Found mapping: rat => <StringField:rat, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 10:42:37 base.py[line:121] INFO [ Mapping ] Found mapping: rim => <StringField:rim, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 10:42:37 base.py[line:121] INFO [ Mapping ] Found mapping: speed => <StringField:speed, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 10:42:37 base.py[line:121] INFO [ Mapping ] Found mapping: createTime => <LongField:createTime, <type 'float'>, default(0), UI>
Mon, 26 Dec 2016 10:42:37 base.py[line:111] INFO Scan ORMapping Product...
Mon, 26 Dec 2016 10:42:37 base.py[line:121] INFO [ Mapping ] Found mapping: itemId => <StringField:itemId, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 10:42:37 base.py[line:121] INFO [ Mapping ] Found mapping: name => <StringField:name, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 10:42:37 base.py[line:121] INFO [ Mapping ] Found mapping: url => <StringField:url, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 10:42:37 base.py[line:121] INFO [ Mapping ] Found mapping: price => <FloatField:price, <type 'float'>, default(0.0), UI>
Mon, 26 Dec 2016 10:42:37 base.py[line:121] INFO [ Mapping ] Found mapping: updateTime => <LongField:updateTime, <type 'float'>, default(0), UI>
Mon, 26 Dec 2016 10:42:37 base.py[line:121] INFO [ Mapping ] Found mapping: createTime => <LongField:createTime, <type 'float'>, default(0), UI>
Mon, 26 Dec 2016 10:42:37 base.py[line:121] INFO [ Mapping ] Found mapping: source => <StringField:source, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 10:42:37 base.py[line:121] INFO [ Mapping ] Found mapping: brand => <StringField:brand, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 11:01:58 base.py[line:111] INFO Scan ORMapping Tyre...
Mon, 26 Dec 2016 11:01:58 base.py[line:121] INFO [ Mapping ] Found mapping: itemId => <StringField:itemId, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 11:01:58 base.py[line:121] INFO [ Mapping ] Found mapping: name => <StringField:name, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 11:01:58 base.py[line:121] INFO [ Mapping ] Found mapping: source => <StringField:source, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 11:01:58 base.py[line:121] INFO [ Mapping ] Found mapping: url => <StringField:url, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 11:01:58 base.py[line:121] INFO [ Mapping ] Found mapping: pattern => <StringField:pattern, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 11:01:58 base.py[line:121] INFO [ Mapping ] Found mapping: price => <FloatField:price, <type 'float'>, default(0.0), UI>
Mon, 26 Dec 2016 11:01:58 base.py[line:121] INFO [ Mapping ] Found mapping: updateTime => <LongField:updateTime, <type 'float'>, default(0), UI>
Mon, 26 Dec 2016 11:01:58 base.py[line:121] INFO [ Mapping ] Found mapping: specs => <StringField:specs, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 11:01:58 base.py[line:121] INFO [ Mapping ] Found mapping: width => <StringField:width, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 11:01:58 base.py[line:121] INFO [ Mapping ] Found mapping: rat => <StringField:rat, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 11:01:58 base.py[line:121] INFO [ Mapping ] Found mapping: rim => <StringField:rim, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 11:01:58 base.py[line:121] INFO [ Mapping ] Found mapping: speed => <StringField:speed, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 11:01:58 base.py[line:121] INFO [ Mapping ] Found mapping: createTime => <LongField:createTime, <type 'float'>, default(0), UI>
Mon, 26 Dec 2016 11:01:58 base.py[line:111] INFO Scan ORMapping Product...
Mon, 26 Dec 2016 11:01:58 base.py[line:121] INFO [ Mapping ] Found mapping: itemId => <StringField:itemId, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 11:01:58 base.py[line:121] INFO [ Mapping ] Found mapping: name => <StringField:name, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 11:01:58 base.py[line:121] INFO [ Mapping ] Found mapping: url => <StringField:url, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 11:01:58 base.py[line:121] INFO [ Mapping ] Found mapping: price => <FloatField:price, <type 'float'>, default(0.0), UI>
Mon, 26 Dec 2016 11:01:58 base.py[line:121] INFO [ Mapping ] Found mapping: updateTime => <LongField:updateTime, <type 'float'>, default(0), UI>
Mon, 26 Dec 2016 11:01:58 base.py[line:121] INFO [ Mapping ] Found mapping: createTime => <LongField:createTime, <type 'float'>, default(0), UI>
Mon, 26 Dec 2016 11:01:58 base.py[line:121] INFO [ Mapping ] Found mapping: source => <StringField:source, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 11:01:58 base.py[line:121] INFO [ Mapping ] Found mapping: brand => <StringField:brand, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 16:11:22 base.py[line:112] INFO Scan ORMapping Tyre...
Mon, 26 Dec 2016 16:11:22 base.py[line:124] INFO [ Mapping ] Found mapping: itemId => <StringField:itemId, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 16:11:22 base.py[line:124] INFO [ Mapping ] Found mapping: name => <StringField:name, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 16:11:22 base.py[line:124] INFO [ Mapping ] Found mapping: source => <StringField:source, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 16:11:22 base.py[line:124] INFO [ Mapping ] Found mapping: url => <StringField:url, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 16:11:22 base.py[line:124] INFO [ Mapping ] Found mapping: pattern => <StringField:pattern, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 16:11:22 base.py[line:124] INFO [ Mapping ] Found mapping: price => <FloatField:price, <type 'float'>, default(0.0), UI>
Mon, 26 Dec 2016 16:11:22 base.py[line:124] INFO [ Mapping ] Found mapping: updateTime => <LongField:updateTime, <type 'float'>, default(0), UI>
Mon, 26 Dec 2016 16:11:22 base.py[line:124] INFO [ Mapping ] Found mapping: specs => <StringField:specs, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 16:11:22 base.py[line:124] INFO [ Mapping ] Found mapping: width => <StringField:width, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 16:11:22 base.py[line:124] INFO [ Mapping ] Found mapping: rat => <StringField:rat, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 16:11:22 base.py[line:124] INFO [ Mapping ] Found mapping: rim => <StringField:rim, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 16:11:22 base.py[line:124] INFO [ Mapping ] Found mapping: speed => <StringField:speed, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 16:11:22 base.py[line:124] INFO [ Mapping ] Found mapping: createTime => <LongField:createTime, <type 'float'>, default(0), UI>
Mon, 26 Dec 2016 16:11:23 base.py[line:112] INFO Scan ORMapping Product...
Mon, 26 Dec 2016 16:11:23 base.py[line:124] INFO [ Mapping ] Found mapping: itemId => <StringField:itemId, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 16:11:23 base.py[line:124] INFO [ Mapping ] Found mapping: name => <StringField:name, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 16:11:23 base.py[line:124] INFO [ Mapping ] Found mapping: url => <StringField:url, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 16:11:23 base.py[line:124] INFO [ Mapping ] Found mapping: price => <FloatField:price, <type 'float'>, default(0.0), UI>
Mon, 26 Dec 2016 16:11:23 base.py[line:124] INFO [ Mapping ] Found mapping: updateTime => <LongField:updateTime, <type 'float'>, default(0), UI>
Mon, 26 Dec 2016 16:11:23 base.py[line:124] INFO [ Mapping ] Found mapping: createTime => <LongField:createTime, <type 'float'>, default(0), UI>
Mon, 26 Dec 2016 16:11:23 base.py[line:124] INFO [ Mapping ] Found mapping: source => <StringField:source, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 16:11:23 base.py[line:124] INFO [ Mapping ] Found mapping: brand => <StringField:brand, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 16:12:57 base.py[line:112] INFO Scan ORMapping Tyre...
Mon, 26 Dec 2016 16:12:57 base.py[line:124] INFO [ Mapping ] Found mapping: itemId => <StringField:itemId, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 16:12:57 base.py[line:124] INFO [ Mapping ] Found mapping: name => <StringField:name, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 16:12:57 base.py[line:124] INFO [ Mapping ] Found mapping: source => <StringField:source, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 16:12:57 base.py[line:124] INFO [ Mapping ] Found mapping: url => <StringField:url, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 16:12:57 base.py[line:124] INFO [ Mapping ] Found mapping: pattern => <StringField:pattern, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 16:12:57 base.py[line:124] INFO [ Mapping ] Found mapping: price => <FloatField:price, <type 'float'>, default(0.0), UI>
Mon, 26 Dec 2016 16:12:57 base.py[line:124] INFO [ Mapping ] Found mapping: updateTime => <LongField:updateTime, <type 'float'>, default(0), UI>
Mon, 26 Dec 2016 16:12:57 base.py[line:124] INFO [ Mapping ] Found mapping: specs => <StringField:specs, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 16:12:57 base.py[line:124] INFO [ Mapping ] Found mapping: width => <StringField:width, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 16:12:57 base.py[line:124] INFO [ Mapping ] Found mapping: rat => <StringField:rat, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 16:12:57 base.py[line:124] INFO [ Mapping ] Found mapping: rim => <StringField:rim, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 16:12:57 base.py[line:124] INFO [ Mapping ] Found mapping: speed => <StringField:speed, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 16:12:57 base.py[line:124] INFO [ Mapping ] Found mapping: createTime => <LongField:createTime, <type 'float'>, default(0), UI>
Mon, 26 Dec 2016 16:12:57 base.py[line:112] INFO Scan ORMapping Product...
Mon, 26 Dec 2016 16:12:57 base.py[line:124] INFO [ Mapping ] Found mapping: itemId => <StringField:itemId, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 16:12:57 base.py[line:124] INFO [ Mapping ] Found mapping: name => <StringField:name, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 16:12:57 base.py[line:124] INFO [ Mapping ] Found mapping: url => <StringField:url, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 16:12:57 base.py[line:124] INFO [ Mapping ] Found mapping: price => <FloatField:price, <type 'float'>, default(0.0), UI>
Mon, 26 Dec 2016 16:12:57 base.py[line:124] INFO [ Mapping ] Found mapping: updateTime => <LongField:updateTime, <type 'float'>, default(0), UI>
Mon, 26 Dec 2016 16:12:57 base.py[line:124] INFO [ Mapping ] Found mapping: createTime => <LongField:createTime, <type 'float'>, default(0), UI>
Mon, 26 Dec 2016 16:12:57 base.py[line:124] INFO [ Mapping ] Found mapping: source => <StringField:source, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 16:12:57 base.py[line:124] INFO [ Mapping ] Found mapping: brand => <StringField:brand, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 16:19:38 base.py[line:112] INFO Scan ORMapping Tyre...
Mon, 26 Dec 2016 16:19:38 base.py[line:124] INFO [ Mapping ] Found mapping: itemId => <StringField:itemId, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 16:19:38 base.py[line:124] INFO [ Mapping ] Found mapping: name => <StringField:name, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 16:19:38 base.py[line:124] INFO [ Mapping ] Found mapping: source => <StringField:source, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 16:19:38 base.py[line:124] INFO [ Mapping ] Found mapping: url => <StringField:url, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 16:19:38 base.py[line:124] INFO [ Mapping ] Found mapping: pattern => <StringField:pattern, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 16:19:38 base.py[line:124] INFO [ Mapping ] Found mapping: price => <FloatField:price, <type 'float'>, default(0.0), UI>
Mon, 26 Dec 2016 16:19:38 base.py[line:124] INFO [ Mapping ] Found mapping: updateTime => <LongField:updateTime, <type 'float'>, default(0), UI>
Mon, 26 Dec 2016 16:19:38 base.py[line:124] INFO [ Mapping ] Found mapping: specs => <StringField:specs, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 16:19:38 base.py[line:124] INFO [ Mapping ] Found mapping: width => <StringField:width, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 16:19:38 base.py[line:124] INFO [ Mapping ] Found mapping: rat => <StringField:rat, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 16:19:38 base.py[line:124] INFO [ Mapping ] Found mapping: rim => <StringField:rim, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 16:19:38 base.py[line:124] INFO [ Mapping ] Found mapping: speed => <StringField:speed, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 16:19:38 base.py[line:124] INFO [ Mapping ] Found mapping: createTime => <LongField:createTime, <type 'float'>, default(0), UI>
Mon, 26 Dec 2016 16:19:38 base.py[line:112] INFO Scan ORMapping Product...
Mon, 26 Dec 2016 16:19:38 base.py[line:124] INFO [ Mapping ] Found mapping: itemId => <StringField:itemId, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 16:19:38 base.py[line:124] INFO [ Mapping ] Found mapping: name => <StringField:name, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 16:19:38 base.py[line:124] INFO [ Mapping ] Found mapping: url => <StringField:url, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 16:19:38 base.py[line:124] INFO [ Mapping ] Found mapping: price => <FloatField:price, <type 'float'>, default(0.0), UI>
Mon, 26 Dec 2016 16:19:38 base.py[line:124] INFO [ Mapping ] Found mapping: updateTime => <LongField:updateTime, <type 'float'>, default(0), UI>
Mon, 26 Dec 2016 16:19:38 base.py[line:124] INFO [ Mapping ] Found mapping: createTime => <LongField:createTime, <type 'float'>, default(0), UI>
Mon, 26 Dec 2016 16:19:38 base.py[line:124] INFO [ Mapping ] Found mapping: source => <StringField:source, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 16:19:38 base.py[line:124] INFO [ Mapping ] Found mapping: brand => <StringField:brand, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 16:20:29 base.py[line:112] INFO Scan ORMapping Tyre...
Mon, 26 Dec 2016 16:20:29 base.py[line:124] INFO [ Mapping ] Found mapping: itemId => <StringField:itemId, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 16:20:29 base.py[line:124] INFO [ Mapping ] Found mapping: name => <StringField:name, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 16:20:29 base.py[line:124] INFO [ Mapping ] Found mapping: source => <StringField:source, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 16:20:29 base.py[line:124] INFO [ Mapping ] Found mapping: url => <StringField:url, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 16:20:29 base.py[line:124] INFO [ Mapping ] Found mapping: pattern => <StringField:pattern, <type 'str'>, default(), UI>
